UniqueID,TempID,Collector,SampleRound,Order,Family,Genus,SubGenus,Species,SubSpecies,PlantGenus,PlantSpecies,PlantFamily,Date,Dos,SampleRound.1,StartTime,EndTime,TempStart,TempEnd,WindStart,WindEnd,SkyStart,SkyEnd,Site,Country,State,County,Meadow,Forest,MtRange,Lat,Long,GenSp,PlantGenSp,Int,IntGen,PolSpec,PlantSpec,DateStart
JC_071212_18,18,HLS,1,Hymenoptera,Apidae,Melissodes,Eumelissodes,tristis,,Campanula,rotundifolia,Campanulaceae,7/12/12,2,2,9:54,14:30,70.8,76.9,1.1,0,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Melissodes tristis ,Campanula rotundifolia,Melissodes tristis  Campanula rotundifolia,Melissodes Campanula,0.402574453,0.616833812,7/11/12
JC_071212_106,106,HLS,1,Hymenoptera,Apidae,Melissodes,Eumelissodes,tristis,,Campanula,rotundifolia,Campanulaceae,7/12/12,2,2,9:54,14:30,70.8,76.9,1.1,0,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Melissodes tristis ,Campanula rotundifolia,Melissodes tristis  Campanula rotundifolia,Melissodes Campanula,0.402574453,0.616833812,7/11/12
JC_071412_16,16,LCP,2,Hymenoptera,Apidae,Anthophora,,montana,,Campanula,rotundifolia,Campanulaceae,7/14/12,4,3,8:55,13:00,64.2,73.9,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Anthophora montana ,Campanula rotundifolia,Anthophora montana  Campanula rotundifolia,Anthophora Campanula,0.582555727,0.616833812,7/14/12
JC_071412_15,15,LCP,2,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/14/12,4,3,8:55,13:00,64.2,73.9,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/14/12
JC_071412_17,17,LCP,2,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/14/12,4,3,8:55,13:00,64.2,73.9,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/14/12
JC_071412_30,30,LCP,2,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/14/12,4,3,8:55,13:00,64.2,73.9,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/14/12
JC_071412_31,31,LCP,2,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/14/12,4,3,8:55,13:00,64.2,73.9,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/14/12
JC_071412_32,32,LCP,2,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/14/12,4,3,8:55,13:00,64.2,73.9,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/14/12
JC_071412_145,145,HLS,2,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/14/12,4,3,8:55,13:00,64.2,73.9,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/14/12
JC_071412_146,146,HLS,2,Hymenoptera,Halictidae,Dufourea,,maura,,Campanula,rotundifolia,Campanulaceae,7/14/12,4,3,8:55,13:00,64.2,73.9,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Dufourea maura ,Campanula rotundifolia,Dufourea maura  Campanula rotundifolia,Dufourea Campanula,0.50624168,0.616833812,7/14/12
JC_071512_70,70,LCP,3,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/15/12,5,4,8:50,13:50,61.6,71.1,1.8,3,clear,partly cloudy,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/15/12
JC_071512_112,112,LCP,3,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/15/12,5,4,8:50,13:50,61.6,71.1,1.8,3,clear,partly cloudy,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/15/12
JC_071512_114,114,LCP,3,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/15/12,5,4,8:50,13:50,61.6,71.1,1.8,3,clear,partly cloudy,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/15/12
JC_071512_158,158,HLS,3,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/15/12,5,4,8:50,13:50,61.6,71.1,1.8,3,clear,partly cloudy,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/15/12
JC_071512_157,157,HLS,3,Hymenoptera,Megachilidae,Megachile,,melanophaea,,Campanula,rotundifolia,Campanulaceae,7/15/12,5,4,8:50,13:50,61.6,71.1,1.8,3,clear,partly cloudy,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Megachile melanophaea ,Campanula rotundifolia,Megachile melanophaea  Campanula rotundifolia,Megachile Campanula,0.393366933,0.616833812,7/15/12
JC_071512_156,156,HLS,3,Hymenoptera,Megachilidae,Megachile,,relativa,,Campanula,rotundifolia,Campanulaceae,7/15/12,5,4,8:50,13:50,61.6,71.1,1.8,3,clear,partly cloudy,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Megachile relativa ,Campanula rotundifolia,Megachile relativa  Campanula rotundifolia,Megachile Campanula,0.291933637,0.616833812,7/15/12
JC_071512_91,91,LCP,3,Hymenoptera,Apidae,Melissodes,Eumelissodes,tristis,,Campanula,rotundifolia,Campanulaceae,7/15/12,5,4,8:50,13:50,61.6,71.1,1.8,3,clear,partly cloudy,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Melissodes tristis ,Campanula rotundifolia,Melissodes tristis  Campanula rotundifolia,Melissodes Campanula,0.402574453,0.616833812,7/15/12
JC_071512_92,92,LCP,3,Hymenoptera,Halictidae,Lasioglossum,,obnubilum,Dialictus,Campanula,rotundifolia,Campanulaceae,7/15/12,5,4,8:50,13:50,61.6,71.1,1.8,3,clear,partly cloudy,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Lasioglossum obnubilum Dialictus,Campanula rotundifolia,Lasioglossum obnubilum Dialictus Campanula rotundifolia,Lasioglossum Campanula,0.094377646,0.616833812,7/15/12
JC_071512_113,113,LCP,3,Hymenoptera,Apidae,Melissodes,Eumelissodes,tristis,,Campanula,rotundifolia,Campanulaceae,7/15/12,5,4,8:50,13:50,61.6,71.1,1.8,3,clear,partly cloudy,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Melissodes tristis ,Campanula rotundifolia,Melissodes tristis  Campanula rotundifolia,Melissodes Campanula,0.402574453,0.616833812,7/15/12
JC_071612_72,72,LCP,4,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/16/12,6,5,9:40,13:55,66.2,78,3,5,clear,clear,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/16/12
JC_071612_73,73,LCP,4,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/16/12,6,5,9:40,13:55,66.2,78,3,5,clear,clear,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/16/12
JC_071612_74,74,LCP,4,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/16/12,6,5,9:40,13:55,66.2,78,3,5,clear,clear,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/16/12
JC_071612_75,75,LCP,4,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/16/12,6,5,9:40,13:55,66.2,78,3,5,clear,clear,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/16/12
JC_071612_111,111,LCP,4,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/16/12,6,5,9:40,13:55,66.2,78,3,5,clear,clear,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/16/12
JC_071612_92,92,LCP,4,Hymenoptera,Megachilidae,Megachile,,melanophaea,,Campanula,rotundifolia,Campanulaceae,7/16/12,6,5,9:40,13:55,66.2,78,3,5,clear,clear,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Megachile melanophaea ,Campanula rotundifolia,Megachile melanophaea  Campanula rotundifolia,Megachile Campanula,0.393366933,0.616833812,7/16/12
JC_071612_63,63,HLS,4,Hymenoptera,Apidae,Melissodes,Eumelissodes,tristis,,Campanula,rotundifolia,Campanulaceae,7/16/12,6,5,9:40,13:55,66.2,78,3,5,clear,clear,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Melissodes tristis ,Campanula rotundifolia,Melissodes tristis  Campanula rotundifolia,Melissodes Campanula,0.402574453,0.616833812,7/16/12
JC_071612_77,77,LCP,4,Hymenoptera,Halictidae,Lasioglossum,Dialictus,aquilae,,Campanula,rotundifolia,Campanulaceae,7/16/12,6,5,9:40,13:55,66.2,78,3,5,clear,clear,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Lasioglossum aquilae ,Campanula rotundifolia,Lasioglossum aquilae  Campanula rotundifolia,Lasioglossum Campanula,0.274620298,0.616833812,7/16/12
JC_071612_124,124,LCP,4,Hymenoptera,Halictidae,Lasioglossum,Dialictus,semicaeruleum,,Campanula,rotundifolia,Campanulaceae,7/16/12,6,5,9:40,13:55,66.2,78,3,5,clear,clear,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Lasioglossum semicaeruleum ,Campanula rotundifolia,Lasioglossum semicaeruleum  Campanula rotundifolia,Lasioglossum Campanula,0.247794197,0.616833812,7/16/12
JC_071712_37,37,LCP,5,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/17/12
JC_071712_48,48,LCP,5,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/17/12
JC_071712_112,112,LCP,5,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/17/12
JC_071712_150,150,LCP,5,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/17/12
JC_071712_152,152,LCP,5,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/17/12
JC_071712_153,153,LCP,5,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/17/12
JC_071712_154,154,LCP,5,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/17/12
JC_071712_157,157,LCP,5,Hymenoptera,Apidae,Bombus,,rufocinctus,,Campanula,rotundifolia,Campanulaceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Campanula rotundifolia,Bombus rufocinctus  Campanula rotundifolia,Bombus Campanula,0.558101464,0.616833812,7/17/12
JC_071712_74,74,HLS,5,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Campanula,rotundifolia,Campanulaceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Agapostemen angelicus ,Campanula rotundifolia,Agapostemen angelicus  Campanula rotundifolia,Agapostemen Campanula,0.264095135,0.616833812,7/17/12
JC_071712_111,111,LCP,5,Hymenoptera,Halictidae,Dufourea,,maura,,Campanula,rotundifolia,Campanulaceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Dufourea maura ,Campanula rotundifolia,Dufourea maura  Campanula rotundifolia,Dufourea Campanula,0.50624168,0.616833812,7/17/12
JC_071712_16,16,HLS,5,Hymenoptera,Megachilidae,Megachile,,melanophaea,,Campanula,rotundifolia,Campanulaceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Megachile melanophaea ,Campanula rotundifolia,Megachile melanophaea  Campanula rotundifolia,Megachile Campanula,0.393366933,0.616833812,7/17/12
JC_071712_149,149,LCP,5,Hymenoptera,Megachilidae,Megachile,,melanophaea,,Campanula,rotundifolia,Campanulaceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Megachile melanophaea ,Campanula rotundifolia,Megachile melanophaea  Campanula rotundifolia,Megachile Campanula,0.393366933,0.616833812,7/17/12
JC_071712_151,151,LCP,5,Hymenoptera,Megachilidae,Megachile,,melanophaea,,Campanula,rotundifolia,Campanulaceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Megachile melanophaea ,Campanula rotundifolia,Megachile melanophaea  Campanula rotundifolia,Megachile Campanula,0.393366933,0.616833812,7/17/12
JC_071712_115,115,LCP,5,Hymenoptera,Halictidae,Lasioglossum,Dialictus,ruidosense,,Campanula,rotundifolia,Campanulaceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Lasioglossum ruidosense ,Campanula rotundifolia,Lasioglossum ruidosense  Campanula rotundifolia,Lasioglossum Campanula,0.232788579,0.616833812,7/17/12
JC_071712_35,35,HLS,5,Diptera,Syrphidae,Eristalis,,stipator,,Campanula,rotundifolia,Campanulaceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Eristalis stipator ,Campanula rotundifolia,Eristalis stipator  Campanula rotundifolia,Eristalis Campanula,0.184495494,0.616833812,7/17/12
SC_072012_282,282,LCP,1,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Campanula,rotundifolia,Campanulaceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Agapostemen angelicus ,Campanula rotundifolia,Agapostemen angelicus  Campanula rotundifolia,Agapostemen Campanula,0.264095135,0.616833812,7/20/12
SC_072012_197,197,HLS,1,Hymenoptera,Halictidae,Dufourea,,maura,,Campanula,rotundifolia,Campanulaceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Dufourea maura ,Campanula rotundifolia,Dufourea maura  Campanula rotundifolia,Dufourea Campanula,0.50624168,0.616833812,7/20/12
SC_072612_61,61,HLS,3,Hymenoptera,Apidae,Anthophora,,montana,,Campanula,rotundifolia,Campanulaceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Anthophora montana ,Campanula rotundifolia,Anthophora montana  Campanula rotundifolia,Anthophora Campanula,0.582555727,0.616833812,7/26/12
SC_072612_60,60,HLS,3,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Campanula,rotundifolia,Campanulaceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Agapostemen angelicus ,Campanula rotundifolia,Agapostemen angelicus  Campanula rotundifolia,Agapostemen Campanula,0.264095135,0.616833812,7/26/12
SC_072612_62,62,HLS,3,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Campanula,rotundifolia,Campanulaceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Agapostemen angelicus ,Campanula rotundifolia,Agapostemen angelicus  Campanula rotundifolia,Agapostemen Campanula,0.264095135,0.616833812,7/26/12
SC_072712_66,66,HLS,4,Hymenoptera,Apidae,Anthophora,,montana,,Campanula,rotundifolia,Campanulaceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Anthophora montana ,Campanula rotundifolia,Anthophora montana  Campanula rotundifolia,Anthophora Campanula,0.582555727,0.616833812,7/27/12
SC_072712_67,67,HLS,4,Hymenoptera,Apidae,Anthophora,,montana,,Campanula,rotundifolia,Campanulaceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Anthophora montana ,Campanula rotundifolia,Anthophora montana  Campanula rotundifolia,Anthophora Campanula,0.582555727,0.616833812,7/27/12
SC_072712_68,68,HLS,4,Hymenoptera,Apidae,Anthophora,,montana,,Campanula,rotundifolia,Campanulaceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Anthophora montana ,Campanula rotundifolia,Anthophora montana  Campanula rotundifolia,Anthophora Campanula,0.582555727,0.616833812,7/27/12
SC_072712_118,118,LCP,4,Hymenoptera,Apidae,Anthophora,,montana,,Campanula,rotundifolia,Campanulaceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Anthophora montana ,Campanula rotundifolia,Anthophora montana  Campanula rotundifolia,Anthophora Campanula,0.582555727,0.616833812,7/27/12
SC_072712_119,119,LCP,4,Hymenoptera,Apidae,Anthophora,,montana,,Campanula,rotundifolia,Campanulaceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Anthophora montana ,Campanula rotundifolia,Anthophora montana  Campanula rotundifolia,Anthophora Campanula,0.582555727,0.616833812,7/27/12
SC_072712_115,115,LCP,4,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Campanula,rotundifolia,Campanulaceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Agapostemen angelicus ,Campanula rotundifolia,Agapostemen angelicus  Campanula rotundifolia,Agapostemen Campanula,0.264095135,0.616833812,7/27/12
SC_072712_116,116,LCP,4,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Campanula,rotundifolia,Campanulaceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Agapostemen angelicus ,Campanula rotundifolia,Agapostemen angelicus  Campanula rotundifolia,Agapostemen Campanula,0.264095135,0.616833812,7/27/12
SC_072712_117,117,LCP,4,Hymenoptera,Halictidae,Dufourea,,maura,,Campanula,rotundifolia,Campanulaceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Dufourea maura ,Campanula rotundifolia,Dufourea maura  Campanula rotundifolia,Dufourea Campanula,0.50624168,0.616833812,7/27/12
SC_072712_114,114,LCP,4,Hymenoptera,Halictidae,Lasioglossum,Dialictus,semicaeruleum,,Campanula,rotundifolia,Campanulaceae,7/27/12,17,5,9:38,14:00,70.3,76.6,1.9,0.8,clear,partly Cloudy,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum semicaeruleum ,Campanula rotundifolia,Lasioglossum semicaeruleum  Campanula rotundifolia,Lasioglossum Campanula,0.247794197,0.616833812,7/27/12
SC_072812_1,1,HLS,5,Hymenoptera,Apidae,Anthophora,,montana,,Campanula,rotundifolia,Campanulaceae,7/28/12,18,6,9:45,13:55,69,72.4,2.5,0.9,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Anthophora montana ,Campanula rotundifolia,Anthophora montana  Campanula rotundifolia,Anthophora Campanula,0.582555727,0.616833812,7/28/12
