"GenusSpecies","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d","r.degree"
"Hypericum scouleri",2,0.00900900900900901,0.0371428571428571,-0.481428571428571,0.75,0.997737556561086,0.995475113122172,0.744005708795951,1,1.71,0.000214107753580956,0,0.00827029106295679,0.00114183463506914,2.62230229845195,0.636514168294813,1.88988157484231,0.0383560326714074,0.0264572137246796,0.348123940192958,2.5
"Ipomoea plummerae",2,0.00900900900900901,0.0415411106328024,-0.479229444683599,0.76,0.997737556561086,0.995475113122172,0.744005708795951,1,1.73,0.00028299895552524,0,0.00814206949608924,0.0011364335939933,2.62230229845195,0.636514168294813,1.88988157484231,0.0383560326714074,0.0202563042579578,0.385007797579516,2.5
"Ipomopsis aggregata",1,0.0045045045045045,0.0238095238095238,-0.976190476190476,0.85,1,1,1,1,1.62,0,0,0.00884728811386075,0.0011589319099984,0.5252543404995,0,1,0.0202954688706396,0.017362546506821,0.409221590738028,1
"Iris missouriensis",25,0.112612612612613,10.6574767762973,0.386299071051891,0.14,0.99106334841629,0.891402714932127,0.378088726551406,1,1.31,0.0129468826602295,0,0.0108347224003077,0.00872483056273816,9.65311328712363,2.50399529246158,12.2312639472942,0.248239236690885,0.119185996018912,0.741749875180715,45.1666666666667
"Leucanthemum vulgare",5,0.0225225225225225,0.238405510959287,-0.152318897808143,0.58,0.993966817496229,0.981900452488688,0.51184149476496,1,1.5,0.00232571750059838,0,0.00961661751506603,0.00217463750446426,7.8243628497743,1.47507631105469,4.37136934400712,0.0887189904433647,0.108033622709108,0.28249079121901,11
"Linum lewisii",30,0.135135135135135,1.67646512357459,0.0225488374524863,0.11,0.979788838612368,0.868778280542986,0.302795002879848,1,1.1,0.0326515821093937,0,0.012181048852417,0.0127932767458656,17.0510228668664,2.83077598954559,16.9586154282435,0.344183051513064,0.369780901198842,0.258023819770733,50.6428571428571
"Linum neomexicanum",3,0.0135135135135135,0.0896458035295249,-0.303451398823492,0.68,0.9960407239819,0.990950226244344,0.668128111557953,1,1.58,0.00223452688079656,0,0.00910373124759585,0.0044949131458216,1.12765032210636,0.882310924515076,2.4164775561647,0.04904354501774,0.0942538238941712,0.349603830044653,3
"Lithospermum multiflorum",1,0.0045045045045045,0.00425531914893617,-0.995744680851064,0.95,1,1,1,1,1.72,0,0,0.00820618027952302,0.000395547400806606,134217776.500017,0,1,0.0202954688706396,0.0323825272151027,0.154028082654181,1
"Lupinus palmeri",19,0.0855855855855856,2.25774183875714,0.0661969388819545,0.21,0.987766046589576,0.918552036199095,0.426043568396409,1,1.24,0.0184767777711097,0,0.0112834978843441,0.013732289465704,6.95075150233521,2.08708122476135,8.06135151933738,0.163608908815995,0.244550089568692,0.403601899724446,35.6666666666667
"Mertensia ciliata",2,0.00900900900900901,0.02806484295846,-0.48596757852077,0.79,0.995475113122172,0.995475113122172,0.70550517826667,1,1.69,0.000327686069538499,0,0.00839851262982434,0.000774837130590149,268435505.000009,0.693147180559945,2,0.0405909377412792,0.0381700427173763,0.277847573141572,3
"Mimulus guttatus",4,0.018018018018018,0.0657527851323178,-0.233561803716921,0.66,0.986425339366516,0.986425339366516,0.496594739039419,1,1.43,0.00525047242783853,0,0.0100653929991024,0.00146826586085343,2147483650,1.38629436111989,4,0.0811818754825584,0.0414771944329613,0.328718302427231,10
"Mirabilis oblongifolia",17,0.0765765765765766,1.92343193050396,0.0543195253237621,0.24,0.995901989242722,0.927601809954751,0.550996993187189,1,1.24,0.0166251700655675,0.0144014401440144,0.0112834978843441,0.0142892664661011,5.85298293656173,1.7849540207951,5.95930593713452,0.120946908137731,0.156160593322664,0.593592858875535,30.5
"Monarda citriodora austromontana",11,0.0495495495495495,1.20494033498953,0.0186309395445028,0.34,0.998657872536238,0.95475113122172,0.780266002087421,1,1.22,0.0190413962270084,0.0275277527752775,0.0114117194512117,0.0167153759872009,2.71708155430354,0.906014511357487,2.47444099859596,0.0502199402592387,0.124196516142629,0.584031864663245,32
"Monardella odoratissima",24,0.108108108108108,2.67546253756939,0.0698109390653914,0.15,0.987912973408541,0.895927601809955,0.390774682115744,1,1.12,0.0284127768859087,0,0.0120528272855494,0.0177664444991364,6.38094035957101,2.28810041218179,9.8561971751023,0.200036142950175,0.450150549443769,0.263016173203144,34.6666666666667
"Oenothera elata",5,0.0225225225225225,0.0506643412757169,-0.189867131744857,0.6,0.990950226244344,0.981900452488688,0.467656782011861,1,1.39,0.0072992309800987,0,0.0103218361328375,0.0014986949465075,14.1163762322216,1.56071040904141,4.7622031559046,0.0966511459063234,0.125533967204079,0.233568718239178,13
"Orthocarpus luteus",1,0.0045045045045045,0.0280373831775701,-0.97196261682243,0.86,1,1,1,1,1.86,0,0,0.00735136983373937,0.00114695219592149,0.5252543404995,0,1,0.0202954688706396,0.0147443847319829,0.435057086117826,1
"Oxalis alpina",2,0.00900900900900901,0.0431103948428687,-0.478444802578566,0.8,0.995475113122172,0.995475113122172,0.70550517826667,1,1.7,0.000103560702927727,0,0.00833440184639056,0.000776945339473687,268435505.000009,0.693147180559945,2,0.0405909377412792,0.0147443847319829,0.38623693402943,3
"Oxalis decaphylla",1,0.0045045045045045,0.015625,-0.984375,0.96,1,1,1,1,1.85,0,0,0.00737274009488396,0.000395307216266425,134217776.500017,0,1,0.0202954688706396,0.00881907124155987,0.355574102295493,1
"Oxypolis fendleri",6,0.027027027027027,3.73947430736443,0.456579051227405,0.5,0.999321266968326,0.97737556561086,0.871718430577303,1,1.65,0.000144298331769901,0,0.00865495576355943,0.0118264891890664,1.57896264282257,0.573350772149064,1.77420204928152,0.036008262461418,0.0702350354380478,0.871124106659303,10.5
"Oxytropis lambertii",12,0.0540540540540541,1.75575817569515,0.0629798479745962,0.33,0.990396158463385,0.950226244343891,0.497749162146732,1,1.4,0.0136236212618131,0.0141014101410141,0.0102577253494038,0.0153401467663231,3.04939993837716,1.61792154107811,5.0425985830079,0.102341902568568,0.128824907391646,0.647720158880859,18.25
"Pennellia longifolia",5,0.0225225225225225,0.338784526934133,-0.132243094613173,0.57,0.992458521870287,0.981900452488688,0.496594739039419,1,1.49,0.00254022376203957,0,0.00968072829849981,0.0024816159810916,5.70511385211326,1.49417513828931,4.45565973351251,0.0904297034196655,0.133250654540444,0.325111180933448,9.5
"Penstemon barbatus",6,0.027027027027027,0.777172434571028,-0.0371379275714954,0.53,0.991855203619909,0.97737556561086,0.491407374657486,1,1.38,0.00665834479211239,0,0.0103859469162713,0.00447242904769471,3.97758840404873,1.56915294620312,4.80257842807095,0.0974705809857193,0.0669698222405953,0.446795529292569,10.5
"Penstemon pinifolius",1,0.0045045045045045,0.00793650793650794,-0.992063492063492,0.97,1,1,1,1,1.62,0,0,0.00884728811386075,0.000396576512982961,134217776.500017,0,1,0.0202954688706396,0.017362546506821,0.250610020293822,1
"Penstemon pseudoparvus",16,0.0720720720720721,3.96330647880205,0.185206654925128,0.25,0.981900452488688,0.932126696832579,0.321654377339309,1,1.25,0.0149615653719257,0,0.0112193871009104,0.00762168197223238,9.88391771467071,2.48191120232933,11.9641084130145,0.242817189861292,0.235496761747278,0.349548433347558,20.9
"Penstemon strictus",17,0.0765765765765766,2.49795832749619,0.0881151957350702,0.23,0.991742081447964,0.927601809954751,0.444495061620144,1,1.22,0.0165747629280674,0.0108760876087609,0.0114117194512117,0.0137001654543985,5.55401861106564,2.00091134695558,7.39579316214574,0.150101089896018,0.255751846554014,0.489224482728349,21.9
"Phacelia heterophylla",5,0.0225225225225225,0.134864966844784,-0.173027006631043,0.55,0.997531879884821,0.981900452488688,0.676583411683734,1,1.4,0.00486896632859729,0,0.0102577253494038,0.00526392448447919,2.38722383403927,1.08776129306878,2.96762299226908,0.0602293000593914,0.197310507501885,0.400350146072715,8
"Polygonum bistortoides",1,0.0045045045045045,0.00595238095238095,-0.994047619047619,0.98,1,1,1,1,1.72,0,0,0.00820618027952302,0.000395703252677449,134217776.500017,0,1,0.0202954688706396,0.0231500620090947,0.206033201451521,1
"Potentilla fruticosa",35,0.157657657657658,5.21704636916701,0.120487039119057,0.07,0.985381134702402,0.846153846153846,0.288920082299755,1,1.15,0.0221099973546835,0,0.0118604949352481,0.0138297443571857,17.7203511221379,2.97363821635247,19.5629645767855,0.397039538585576,0.255015220414146,0.419175792917702,85
"Potentilla hippiana",80,0.36036036036036,19.8793789453232,0.23599223681654,0,0.979300330924563,0.642533936651584,0.264278185861335,1,1.04,0.0510833971743785,0.432943294329433,0.0125657135530196,0.0215828383665501,22.7053012626181,3.25417070619739,25.8981284686617,0.525614660143549,0.574078040147361,0.238034535709564,148.0625
"Prunella vulgaris",1,0.0045045045045045,0.038961038961039,-0.961038961038961,0.87,1,1,1,1,1.85,0,0,0.00737274009488396,0.00114671153063669,0.5252543404995,0,1,0.0202954688706396,0.0106104450875017,0.48706273352973,1
"Psacalium decompositum",19,0.0855855855855856,7.9142291276685,0.363906796193079,0.22,0.994796380090498,0.918552036199095,0.495636555031695,1,1.47,0.00336910112586531,0.0145514551455146,0.00980894986536735,0.0115615783119107,7.54816867712074,2.0287602710821,7.60465280447089,0.154339994265161,0.182688086242313,0.520193184639929,35.6666666666667
"Rudbeckia hirta",2,0.00900900900900901,0.0162024470706143,-0.491898776464693,0.81,0.995475113122172,0.995475113122172,0.70550517826667,1,1.68,0.000632515473667564,0,0.00846262341325811,0.000776056751309713,268435505.000009,0.693147180559945,2,0.0405909377412792,0.0534656194019567,0.208253451324506,3
"Senecio eremophilus",4,0.018018018018018,0.0921559373339379,-0.226961015666516,0.61,0.989819004524887,0.986425339366516,0.501063155224009,1,1.48,0.00400015172542922,0,0.00974483908193358,0.0042147033521844,1.97415179372731,1.37781950803903,3.96624382901068,0.0804967781650527,0.115336916081025,0.299821509833576,4
"Sisyrinchium longipes",1,0.0045045045045045,0.05,-0.95,0.99,1,1,1,1,1.9,0,0,0.00709492670000427,0.000395973717118462,134217776.500017,0,1,0.0202954688706396,0.00275595976298746,0.535806267939647,1
"Solidago multiradiata",30,0.135135135135135,8.03121735656329,0.234373911885443,0.1,0.995795774396979,0.868778280542986,0.543400940053067,1,1.18,0.0169136608453061,0.00795079507950795,0.0116681625849468,0.0180168381585309,8.97434138868603,1.94725277035837,7.00940466115786,0.142259154102246,0.239064323538427,0.475458057022574,72.6666666666667
"Stevia serrata",1,0.0045045045045045,0.04,-0.96,1,1,1,1,1,1.93,0,0,0.00694533487199214,0.000394804729945615,134217776.500017,0,1,0.0202954688706396,0.00344494970373433,0.501229801015632,1
"Taraxacum officinale",7,0.0315315315315315,0.187734216999523,-0.116037969000068,0.47,0.990950226244344,0.972850678733032,0.490943623062405,1,1.4,0.0100187967558566,0,0.0102577253494038,0.00448003648768713,5.10871456705395,1.63509159281281,5.12992784003009,0.104114290785958,0.142483119746452,0.318768546497396,17
"Tetraneuris acaulis",3,0.0135135135135135,0.135999056381222,-0.288000314539593,0.72,0.995475113122172,0.990950226244344,0.610058969036074,1,1.79,9.01107015936019e-05,0,0.0077574047954866,0.00149728391831456,5.4525555311395,1.03972077083992,2.82842712474619,0.057404254663159,0.0278351936061734,0.476743962594566,5
"Townsendia grandiflora",4,0.018018018018018,0.0236303307998429,-0.244092417300039,0.67,0.986425339366516,0.986425339366516,0.496594739039419,1,1.5,0.00278054239914391,0,0.00961661751506603,0.00149413871376635,2147483650,1.38629436111989,4,0.0811818754825584,0.111478572412843,0.168765767762628,10
"Tragopogon pratensis",2,0.00900900900900901,0.0633074935400517,-0.468346253229974,0.82,0.995475113122172,0.995475113122172,0.70550517826667,1,1.79,3.47234055368823e-05,0,0.0077574047954866,0.000776209437843725,268435505.000009,0.693147180559945,2,0.0405909377412792,0.0202563042579578,0.391469061063546,3
"Trifolium pinetorum",8,0.036036036036036,1.05192406985654,0.00649050873206742,0.41,0.995192307692308,0.968325791855204,0.608260780806891,1,1.32,0.010333873940744,0.0145514551455146,0.010770611616874,0.00954289273584896,2.38332851127696,1.2486197022758,3.48552856843046,0.0707404365583054,0.20018915905646,0.462956546953634,16
"Trifolium pratense",7,0.0315315315315315,1.5433610821569,0.0776230117366993,0.48,0.989441930618401,0.972850678733032,0.419868542236949,1,1.33,0.00724259053942313,0,0.0107065008334402,0.00217533199634716,10.3631440118459,1.83437197028162,6.26120069029541,0.127074003702718,0.0970097836571586,0.500099387552584,19.5
"Trifolium repens",2,0.00900900900900901,0.00970488445041931,-0.49514755777479,0.83,0.995475113122172,0.995475113122172,0.70550517826667,1,1.65,0.000185702991749741,0,0.00865495576355943,0.000776094153156886,268435505.000009,0.693147180559945,2,0.0405909377412792,0.104450875017225,0.115428304579433,3
"Verbascum thapsus",13,0.0585585585585586,0.526917462040617,-0.0363909644584141,0.31,0.984917043740573,0.945701357466063,0.338162384010677,1,1.26,0.0131281297739657,0,0.0111552763174766,0.00647690844952446,10.3467569401882,2.34461752997487,10.4292830764762,0.211667190021712,0.246123106602644,0.294577651157231,21.1666666666667
"Verbena hastata",2,0.00900900900900901,0.00475951652540248,-0.497620241737299,0.84,0.995475113122172,0.995475113122172,0.70550517826667,1,1.61,0.000451734076160285,0,0.00891139889729452,0.000777388837010531,268435505.000009,0.693147180559945,2,0.0405909377412792,0.130770290753755,0.0418403180259408,3
"Vicia americana",6,0.027027027027027,0.34966622843763,-0.108388961927062,0.52,0.997215454229029,0.97737556561086,0.645658146455635,1,1.47,0.0045461051832737,0,0.00980894986536735,0.00429711702768588,2.80621793483194,1.23373801514608,3.43404207592929,0.0696954940524894,0.0863993385696569,0.544199343720312,10.5
"Vicia pulchella",31,0.13963963963964,4.14117215426113,0.101328134008424,0.09,0.994884024295789,0.864253393665158,0.508613391460161,1,1.15,0.0373633693976667,0.0966096609660966,0.0118604949352481,0.0206737409719765,7.43728288263913,2.04414163495169,7.72252694493911,0.156732305213687,0.374040548733147,0.399688875007749,33.25
"Viguiera multiflora",6,0.027027027027027,0.473228158912054,-0.087795306847991,0.54,0.97737556561086,0.97737556561086,0.403603676397787,1,1.52,0.00253128926221182,0,0.00948839594819849,0.00183913078591811,1073741869.66667,1.79175946922805,6,0.121772813223838,0.134490836433788,0.361369420171502,21
