"GenusSpecies","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d","r.degree"
"Volucella facialis",2,0.021505376344086,0.00451401232373504,-0.497742993838132,0.632231404958678,0.989130434782609,0.989130434782609,0.703253309548774,0.00225700616186752,1.51239669421488,0.000465588161805159,0,0.00426459438968916,0.000396480522882168,NA,0.693147180559945,2,0.0672980522154298,0.114794236745456,0.119253282567815,3
"Xeromelecta californica",2,0.021505376344086,0.00899652723158646,-0.495501736384207,0.636363636363636,0.989130434782609,0.989130434782609,0.703253309548774,0.00449826361579323,1.54132231404959,0.00241887775160774,0,0.00418167172100076,0.000394399683823658,NA,0.693147180559945,2,0.0672980522154298,0.140032018080799,0.153825970201311,3
"Xylocopa californica arizonensis",6,0.0645161290322581,0.140455323107558,-0.14325744614874,0.289256198347107,0.984472049689441,0.945652173913043,0.548120686570748,0.0434599953807151,1.57851239669421,0.00365962561176226,0,0.00407505686125853,0.00230647515739526,NA,1.3995705288353,4.05345874931996,0.136394939282413,0.148379984821879,0.372687152746659,12
"Xylota sp. a",1,0.010752688172043,0.000732064421669107,-0.999267935578331,0.995867768595041,1,1,1,0.000732064421669107,1.60743801652893,0,0,0.00399213419257013,0.000203545250457947,NA,0,1,0.0336490261077149,0.128637348149543,0,1
"Xylota sp. b",3,0.032258064516129,0.00417371682241909,-0.331942094392527,0.483471074380165,0.978260869565217,0.978260869565217,0.571040240720161,0.00139123894080636,1.37190082644628,0.00204216289663691,0,0.00466736163760425,0.000579770557479874,NA,1.09861228866811,3,0.100947078323145,0.255862133910914,0.0443453078756397,6
"Xylota sp. c",1,0.010752688172043,0.00107758620689655,-0.998922413793103,1,1,1,1,0.00107758620689655,1.55371900826446,0,0,0.00414613343442002,0.000203829521613135,NA,0,1,0.0336490261077149,0.0873905264149167,0.0535497889224344,1
"Achillea millefolium",37,0.152263374485597,4.36416265510026,0.0909233150027098,0.108695652173913,0.983471074380165,0.851239669421488,0.25829222991228,4.36416265510026,1.09782608695652,0.0228376629685798,0,0.0124166311905776,0.0100112733416197,18.2894276227186,3.12675023582231,22.7997651580612,0.526695776936398,0.394512195121951,0.235147947492812,61.0833333333333
"Agastache pallidiflora",1,0.00411522633744856,0.00943396226415094,-0.990566037735849,0.923913043478261,1,1,1,0.00943396226415094,1.66304347826087,0,0,0.00872711792252022,0.000234175719983505,134217776.500017,0,1,0.0231009299124371,0.00998210754308315,0.337134179270909,1
"Agastache pallidiflora subsp. neomexicana",7,0.0288065843621399,0.526579193462879,-0.0676315437910173,0.510869565217391,0.992424242424242,0.975206611570248,0.455864710245594,0.526579193462879,1.35869565217391,0.00734519274415988,0,0.0107137789130126,0.00301924291204213,4.45120468233101,1.73153540826228,5.64932126730845,0.130504574648933,0.151144175534419,0.374623205826748,11.5
"Agoseris aurantiaca",6,0.0246913580246914,0.219960832236209,-0.130006527960632,0.576086956521739,0.994740796393689,0.979338842975207,0.597792080828131,0.219960832236209,1.29347826086957,0.00656675336334485,0,0.0111394919824039,0.00420276358378569,2.50351216109079,1.2427678676393,3.46519139455189,0.0800491435387237,0.106484603069969,0.400302984852988,12
"Agoseris glauca",5,0.0205761316872428,0.0248466645404953,-0.195030667091901,0.652173913043478,0.991735537190083,0.983471074380165,0.467983188226682,0.0248466645404953,1.39130434782609,0.00323093966482871,0,0.010500922378317,0.00130627829623709,14.1163762322216,1.56071040904141,4.7622031559046,0.110011321333339,0.143045484508899,0.181824966037302,13
"Allium cernuum",9,0.037037037037037,1.19492166416719,0.0216579626852428,0.41304347826087,0.991735537190083,0.966942148760331,0.456246815906471,1.19492166416719,1.26086956521739,0.00885629522298232,0,0.0113523485170995,0.00546164376298123,3.8516466853371,1.7846879828615,5.95772074656703,0.137628889404318,0.278170156218937,0.287550285997164,17
"Allium geyeri",8,0.0329218106995885,0.697330413225525,-0.0378336983468093,0.467391304347826,0.992561983471074,0.971074380165289,0.448098999976263,0.697330413225525,1.47826086956522,0.00250670993266489,0,0.00993330495246204,0.00247809311051195,7.75675843415012,1.8288411561742,6.22666674164577,0.143841791986862,0.198606271777003,0.280945748608552,23
"Androsace chamaejasme",2,0.00823045267489712,0.0123019571295433,-0.493849021435228,0.847826086956522,0.995867768595041,0.995867768595041,0.705644304375456,0.0123019571295433,1.51086956521739,0.00120563549963064,0,0.00972044841776643,0.000461053132401974,268435505.000009,0.693147180559945,2,0.0462018598248743,0.0310763725397872,0.275060559471706,3
"Arenaria lanuginosa",5,0.0205761316872428,0.0461859822514524,-0.19076280354971,0.641304347826087,0.993112947658402,0.983471074380165,0.496891161569896,0.0461859822514524,1.35869565217391,0.00356070889987175,0,0.0107137789130126,0.00169555548677728,5.70511385211326,1.49417513828931,4.45565973351251,0.102929883217541,0.180713814860156,0.19898599953732,9.5
"Calochortus gunnisonii",6,0.0246913580246914,0.0469351515644924,-0.158844141405918,0.597826086956522,0.994834710743802,0.979338842975207,0.506160396620911,0.0469351515644924,1.20652173913043,0.010849852222513,0,0.0117071094082588,0.00188372022558514,7.86690702227445,1.58109375017182,4.86026882501538,0.112276729482283,0.212261041529334,0.2492995546259,16
"Campanula parryi",1,0.00411522633744856,0.016,-0.984,0.91304347826087,1,1,1,0.016,1.91304347826087,0,0,0.00709521782318717,0.000460978594522362,0.795904853480872,0,1,0.0231009299124371,0.0117713532347679,0.412039031275982,1
"Campanula rotundifolia",49,0.201646090534979,8.48812301244207,0.152818836988614,0.0543478260869565,0.980384977508107,0.801652892561983,0.288726915463484,8.48812301244207,1.04347826086957,0.0380124028990366,0.0450486207580869,0.0127713920817369,0.0139810979575595,13.9481513403758,2.84385534207221,17.1818800332266,0.39691740641147,0.354159259875388,0.433603557911481,73.5
"Castilleja austromontana",1,0.00411522633744856,0.00689655172413793,-0.993103448275862,0.934782608695652,1,1,1,0.00689655172413793,1.6195652173913,0,0,0.00901092663544771,0.000234282618684407,134217776.500017,0,1,0.0231009299124371,0.0136547697523307,0.292602169741021,1
"Castilleja miniata",2,0.00823045267489712,0.232270657124268,-0.383864671437866,0.804347826086957,0.998347107438016,0.995867768595041,0.768212281619234,0.232270657124268,1.6195652173913,0.000226078223026148,0,0.00901092663544771,0.00276888076067573,0.638489689526669,0.598269588585257,1.81896851165317,0.0420198641006301,0.0127130614935493,0.629115387027079,2
"Cerastium nutans",13,0.0534979423868313,1.99516721257228,0.0765513240440215,0.33695652173913,0.982782369146006,0.950413223140496,0.337549268410046,1.99516721257228,1.35869565217391,0.00606581386644927,0,0.0107137789130126,0.00468450838772698,8.42310519031915,2.32754669193439,10.252757480933,0.236848231976249,0.105993821178715,0.468695426293008,19
"Cirsium arizonicum",4,0.0164609053497942,0.309197806079684,-0.172700548480079,0.706521739130435,0.995867768595041,0.987603305785124,0.574959574576069,0.309197806079684,1.46739130434783,0.00286628281094346,0,0.0100042571306939,0.00108647902221739,5.24460493178456,1.242453324894,3.46410161513775,0.0800239686208576,0.118937753084095,0.44101666681934,7
"Cirsium neomexicanum",9,0.037037037037037,0.386217975763791,-0.0681980026929121,0.423913043478261,0.994740796393689,0.966942148760331,0.485028754366155,0.386217975763791,1.27173913043478,0.00791573920921088,0,0.0112813963388676,0.00416537926642833,5.04309377745281,1.81016133241756,6.11143332501333,0.141179792905666,0.258453715039081,0.338812967957236,10.125
"Cirsium parryi",21,0.0864197530864197,2.72804140931839,0.0822876861580185,0.228260869565217,0.996923076923077,0.917355371900826,0.617886073613104,2.72804140931839,1.10869565217391,0.0189717424459997,0.0387973804326255,0.0123456790123457,0.0150371211427469,4.29384753659781,1.39893323087752,4.05087631131569,0.0935790097516556,0.315834998761828,0.415496898293599,31.6666666666667
"Commelina dianthifolia",10,0.0411522633744856,0.383588298106857,-0.0616411701893143,0.391304347826087,0.997125404240029,0.962809917355372,0.615980321969894,0.383588298106857,1.29347826086957,0.00440734862688068,0,0.0111394919824039,0.00565718408640114,4.34912902406682,1.45426009105931,4.28131451049336,0.0989023464400074,0.167797923895485,0.459910979190792,31
"Corydalis aurea",1,0.00411522633744856,0.03125,-0.96875,0.945652173913043,1,1,1,0.03125,1.8695652173913,0,0,0.00737902653611466,0.000233889969398035,134217776.500017,0,1,0.0231009299124371,0.00301346642810057,0.507376889184604,1
"Cosmos parviflorus",13,0.0534979423868313,1.62913122524799,0.0483947096344608,0.326086956521739,0.994278448823903,0.950413223140496,0.465682778419525,1.62913122524799,1.35869565217391,0.00520873400282115,0,0.0107137789130126,0.00654255597384695,5.01421884088447,1.9596080400053,7.09654495823075,0.163936787700548,0.176219436250908,0.434530814815966,28
"Cymopterus lemmonii",55,0.226337448559671,8.20211306781057,0.130947510323829,0.0326086956521739,0.970952843947496,0.776859504132231,0.222676403899273,8.20211306781057,1.09782608695652,0.0207120572193367,0.0090295693589998,0.0124166311905776,0.0126010774395129,20.7550598187343,3.32636133331396,27.8368681162564,0.643057539335394,0.405852113169186,0.296775158927391,115.75
"Dasiphora fruticosa",45,0.185185185185185,7.18784940957015,0.137507764657114,0.0760869565217391,0.992343218279047,0.818181818181818,0.395607993206105,7.18784940957015,1.04347826086957,0.0370077176926907,0.0278825163722961,0.0127713920817369,0.0129273830083332,14.8873172890411,2.62605062407825,13.8190852255859,0.319233719250256,0.292591344892074,0.47466440752585,76.5
"Dodecatheon pulchellum",9,0.037037037037037,1.2526497080703,0.0280721897855887,0.434782608695652,0.994834710743802,0.966942148760331,0.487445695216528,1.2526497080703,1.33695652173913,0.00472388984021706,0,0.0108556832694764,0.0030623310368542,7.16312855680451,1.81214281035847,6.1235550007847,0.141459814888081,0.243614694834207,0.267909905641282,18
"Drymaria leptophylla",8,0.0329218106995885,0.276306953266322,-0.0904616308417097,0.478260869565217,0.985537190082645,0.971074380165289,0.363636363636364,0.276306953266322,1.3804347826087,0.00630868906827162,0,0.0105718745565489,0.00169650072355236,34.6145321236411,2.04319187054512,7.71519584567766,0.178228198491726,0.0480271211978529,0.407565629425909,32.5
"Echeandia flavescens",3,0.0123456790123457,0.31315289648623,-0.22894903450459,0.771739130434783,0.995867768595041,0.991735537190083,0.610260071913525,0.31315289648623,1.75,0.000169530539211219,0,0.00815950049666525,0.000681775313003905,5.4525555311395,1.03972077083992,2.82842712474619,0.0653392967711979,0.0104529616724739,0.558262324061338,5
"Eremogone fendleri",49,0.201646090534979,6.95552192262432,0.121541263727027,0.0652173913043478,0.982984929508994,0.801652892561983,0.280209404139016,6.95552192262432,1.04347826086957,0.0319207290801894,0,0.0127713920817369,0.0125565267823722,17.8148377836454,3.15417561910189,23.433710822848,0.541340511306931,0.434614958584681,0.256504797812737,53.8
"Erigeron spp.",109,0.448559670781893,39.0998714584079,0.349540105123008,0,0.961524334251607,0.553719008264463,0.202423494628677,39.0998714584079,1.02173913043478,0.05522534582417,0.112373486802937,0.0129132964382007,0.0150948727831119,32.0664406578464,3.62627299903405,37.5725225137471,0.867960209223538,0.531849121288776,0.266467008775027,181.321428571429
"Erodium cicutarium",1,0.00411522633744856,0.00297619047619048,-0.99702380952381,0.956521739130435,1,1,1,0.00297619047619048,1.68478260869565,0,0,0.00858521356605648,0.00023381518222588,134217776.500017,0,1,0.0231009299124371,0.031641397495056,0.173150096848096,1
"Erysimum capitatum",41,0.168724279835391,6.53699195776188,0.135048584335656,0.0869565217391304,0.98123743578289,0.834710743801653,0.288276989877287,6.53699195776188,1.04347826086957,0.0471814162059171,0,0.0127713920817369,0.0116855383596225,15.4112226192657,2.98322055404191,19.7513245326348,0.456273963706198,0.440323947641021,0.237736017885867,66.6
"Gaura coccinea",4,0.0164609053497942,1.18386671461105,0.0459666786527628,0.728260869565217,0.987603305785124,0.987603305785124,0.496891161569896,1.18386671461105,1.64130434782609,0.00070573538453761,0,0.00886902227898397,0.00046070915749774,2147483650,1.38629436111989,4,0.0924037196497486,0.027686222808174,0.577803002215485,10
"Gentiana affinis",2,0.00823045267489712,0.0457358490566038,-0.477132075471698,0.815217391304348,0.99896694214876,0.995867768595041,0.823818964306123,0.0457358490566038,1.64130434782609,0.00215606054583347,0,0.00886902227898397,0.00110681040224456,1.23549253245909,0.500402423538188,1.64938488846612,0.0381023247070887,0.021753460777851,0.464512639829468,2
"Gentiana parryi",15,0.0617283950617284,0.966622270042709,-0.0022251819971527,0.315217391304348,0.99228650137741,0.942148760330578,0.425504247068458,0.966622270042709,1.1195652173913,0.0201171526081298,0,0.0122747268341138,0.00558163101840726,8.18068376025998,2.13887368158176,8.48986994488083,0.196123890562399,0.180037098925358,0.442989115900499,35.25
"Gentianopsis detonsa",7,0.0288065843621399,1.06276898957517,0.00896699851073886,0.543478260869565,0.993801652892562,0.975206611570248,0.465593019174614,1.06276898957517,1.31521739130435,0.00640548971054519,0,0.0109975876259401,0.00186520565506492,10.3631440118459,1.74806734854609,5.74349177498517,0.132680000946592,0.173556832093417,0.304531813353666,22
"Geranium caespitosum",9,0.037037037037037,0.147361458314457,-0.0947376157428381,0.445652173913043,0.988636363636364,0.966942148760331,0.378339128121542,0.147361458314457,1.35869565217391,0.00707026773730893,0,0.0107137789130126,0.00274828207153551,9.49965436527003,2.06111283257959,7.8547059211547,0.1814510109674,0.132404181184669,0.297138652961483,13.1666666666667
"Geranium richardsonii",11,0.0452674897119342,1.32585266185511,0.0296229692595554,0.369565217391304,0.993388429752066,0.958677685950413,0.441488087749849,1.32585266185511,1.23913043478261,0.00658006147374619,0,0.0114942528735632,0.00414030268037568,7.1933266361795,1.99219801771558,7.33163111977559,0.169367496641779,0.149488942171869,0.378164265424881,32
"Geranium viscosissimum",8,0.0329218106995885,1.10341613986874,0.0129270174835926,0.489130434782609,0.985537190082645,0.971074380165289,0.363636363636364,1.10341613986874,1.22826086956522,0.0100661124355977,0,0.0115652050517951,0.00169465183567826,34.6145321236411,2.04319187054512,7.71519584567766,0.178228198491726,0.172332611357002,0.340900398937288,32.5
"Glandularia bipinnatifida",30,0.123456790123457,5.15748395775577,0.138582798591859,0.152173913043478,0.977617079889807,0.880165289256198,0.27067515822568,5.15748395775577,1.15217391304348,0.0262518352776016,0,0.0120618702994182,0.00744003929973592,18.066798858549,2.92155430283619,18.5701286435928,0.428987240260579,0.276956398907618,0.375901356450837,250.5
"Helianthella parryi",12,0.0493827160493827,3.21465591133808,0.184554659278173,0.347826086956522,0.996295240809347,0.954545454545455,0.567014428084175,3.21465591133808,1.40217391304348,0.00193171695791684,0,0.0104299702000851,0.00636717447135693,4.73318891250478,1.61647485279686,5.035308789032,0.116320315422907,0.117922420361445,0.511129167386022,24.25
"Helianthus ciliaris",1,0.00411522633744856,0.00540540540540541,-0.994594594594595,0.967391304347826,1,1,1,0.00540540540540541,1.68478260869565,0,0,0.00858521356605648,0.000233858606611998,134217776.500017,0,1,0.0231009299124371,0.0174216027874564,0.257973487236611,1
"Heliomeris multiflora",33,0.135802469135802,8.33068592336902,0.222141997677849,0.141304347826087,0.989325068870523,0.867768595041322,0.348867639136604,8.33068592336902,1.16304347826087,0.0168317773967437,0.000893034332208772,0.0119909181211863,0.0117784066247094,10.0499185817312,2.58452789226932,13.2570288665206,0.306249694692649,0.247855058688865,0.518064460833897,75.6666666666667
"Heracleum sphondylium",4,0.0164609053497942,0.268518518518518,-0.18287037037037,0.673913043478261,0.999027710257657,0.987603305785124,0.817047244676666,0.268518518518518,1.54347826086957,0.00118318072790612,0,0.00950759188307081,0.00379457464668451,1.46520655600995,0.684954761053158,1.98368209381847,0.0458249010178571,0.0933232884452397,0.351414329035081,6
"Hesperidanthus linearifolius",15,0.0617283950617284,2.10119476396536,0.0734129842643575,0.304347826086957,0.996941075453472,0.942148760330578,0.611747345379518,2.10119476396536,1.18478260869565,0.0141853334830203,0.0090295693589998,0.0118490137647226,0.010571786255188,4.33022777338736,1.4722550178252,4.35905381030817,0.100698196556471,0.29705976193053,0.314799694232926,31
"Heterotheca pumila",16,0.065843621399177,1.49246002086354,0.0307787513039713,0.271739130434783,0.990984222389181,0.93801652892562,0.399759583678478,1.49246002086354,1.14130434782609,0.0178990498093484,0,0.0121328224776501,0.00808570011827382,6.48343246024033,2.19775777600704,9.00480006761852,0.208019255237565,0.324333741406912,0.273430612642836,28.25
"Hymenopappus newberryi",50,0.205761316872428,8.50777677878077,0.150155535575615,0.0434782608695652,0.98906383585067,0.797520661157025,0.359164236392577,8.50777677878077,1.06521739130435,0.0309226851993374,9.92260369120857e-05,0.0126294877252732,0.0136596271000599,14.7464962624935,2.55378734386243,12.8557006570174,0.296978639853031,0.348527784957468,0.357995769461449,114.285714285714
"Hymenoxys hoopesii",66,0.271604938271605,22.6854745586871,0.328567796343744,0.0217391304347826,0.986981077890169,0.731404958677686,0.327700797884897,22.6854745586871,1.1195652173913,0.0199618276061653,0.119170470331415,0.0122747268341138,0.0153044118398008,15.5214157233732,2.76411177649635,15.8649421160374,0.366494915887453,0.528499552141072,0.350037096925985,100.722222222222
"Hymenoxys richardsonii",36,0.148148148148148,4.72509995181247,0.103474998661458,0.119565217391304,0.991634132738427,0.855371900826446,0.423064695452096,4.72509995181247,1.10869565217391,0.0266440552760566,0.0027783290335384,0.0123456790123457,0.0143850873563182,8.93677852174545,2.19703597345613,8.99830272514052,0.207869160584363,0.434913346603843,0.273899988691135,45
"Hypericum scouleri",2,0.00823045267489712,0.0230449423406137,-0.488477528829693,0.83695652173913,0.997933884297521,0.995867768595041,0.744122979261132,0.0230449423406137,1.55434782608696,0.000522141880946335,0,0.00943663970483894,0.000679395909168197,2.62230229845195,0.636514168294813,1.88988157484231,0.0436580218032385,0.110933232884452,0.208860959104395,2.5
"Ipomoea plummerae",2,0.00823045267489712,0.0268876449067748,-0.486556177546613,0.826086956521739,0.99862258953168,0.995867768595041,0.789588762092737,0.0268876449067748,1.48913043478261,0.000475267420610416,0,0.00986235277423017,0.000892530576411148,1.59181590415142,0.562335144618808,1.75476535060332,0.0405367113770606,0.0482154628496092,0.302974368642151,2
"Ipomopsis aggregata",1,0.00411522633744856,0.0206896551724138,-0.979310344827586,0.880434782608696,1,1,1,0.0206896551724138,1.6195652173913,0,0,0.00901092663544771,0.000686762094953473,0.5252543404995,0,1,0.0231009299124371,0.0136547697523307,0.443020672282061,1
"Iris missouriensis",28,0.11522633744856,11.1207916905542,0.361456846091221,0.173913043478261,0.991632231404959,0.888429752066116,0.372092779580215,11.1207916905542,1.25,0.0146992412893725,0,0.0114233006953313,0.00664983170248256,11.4291268833092,2.569724747942,13.0622285407799,0.301749626020792,0.104721849732936,0.746703893409975,84.25
"Leucanthemum vulgare",5,0.0205761316872428,0.22504287820887,-0.154991424358226,0.66304347826087,0.983471074380165,0.983471074380165,0.44350221518729,0.22504287820887,1.43478260869565,0.00245477587545047,0,0.0102171136653895,0.00109935296103774,2147483650.5,1.6094379124341,5,0.115504649562186,0.0611168659949148,0.345635223351745,15
"Linum lewisii",38,0.156378600823045,2.25000305632449,0.0328948172716971,0.0978260869565217,0.986726771850739,0.847107438016529,0.304620642371396,2.25000305632449,1.04347826086957,0.0383466678803885,0,0.0127713920817369,0.0106161164013346,17.2402006859367,2.9160805811034,18.4687586156189,0.426645498349133,0.489903735736338,0.173290336312755,71.3333333333333
"Linum neomexicanum",3,0.0123456790123457,0.0340192392451741,-0.321993586918275,0.75,0.996384297520661,0.991735537190083,0.668290034526877,0.0340192392451741,1.39130434782609,0.00329647226727353,0,0.010500922378317,0.00291457397074553,1.12765032210636,0.882310924515076,2.4164775561647,0.0558228786599382,0.137677747433845,0.242706933113138,3
"Lithospermum multiflorum",1,0.00411522633744856,0.00421940928270042,-0.9957805907173,0.978260869565217,1,1,1,0.00421940928270042,1.68478260869565,0,0,0.00858521356605648,0.000233873099818266,134217776.500017,0,1,0.0231009299124371,0.0223184857331199,0.222764552060757,1
"Lupinus argenteus var. palmeri",23,0.0946502057613169,3.22495255390052,0.0967370675608921,0.195652173913043,0.994648908971996,0.909090909090909,0.524377299862805,3.22495255390052,1.17391304347826,0.0151793266808356,0,0.0119199659429544,0.0135131889434636,5.68632155643312,1.71852834994832,5.57631603706463,0.128818085941829,0.378394614727668,0.291385923440348,39.6666666666667
"Mertensia ciliata",2,0.00823045267489712,0.0254960050273813,-0.487251997486309,0.858695652173913,0.995867768595041,0.995867768595041,0.705644304375456,0.0254960050273813,1.65217391304348,0.000297236631236084,0,0.00879807010075209,0.000459933407774033,268435505.000009,0.693147180559945,2,0.0462018598248743,0.0267445145493926,0.337542711269773,3
"Mimulus guttatus",3,0.0123456790123457,0.0214020579503065,-0.326199314016564,0.793478260869565,0.991735537190083,0.991735537190083,0.574959574576069,0.0214020579503065,1.32608695652174,0.0068977952560185,0,0.0109266354477082,0.000681119901748222,536870956.16667,1.09861228866811,3,0.0693027897373114,0.0648836990300405,0.257532085980476,6
"Mirabilis oblongifolia",16,0.065843621399177,1.62858740352281,0.0392867127201759,0.260869565217391,0.996569468267582,0.93801652892562,0.572417232589528,1.62858740352281,1.17391304347826,0.0176543149419899,0.00863266521135146,0.0119199659429544,0.00942825752058804,5.45554489920151,1.69111129764384,5.42550670899143,0.125334250223869,0.119116386403286,0.634445835847925,36.25
"Monarda citriodora var. austromontana",10,0.0411522633744856,0.684634501696466,-0.0315365498303534,0.380434782608696,0.999322585015581,0.962809917355372,0.861304702263189,0.684634501696466,1.18478260869565,0.0134829558017087,0,0.0118490137647226,0.0111522096900008,2.4538039943267,0.654606710044454,1.92438552702939,0.0444550951844144,0.153260366417357,0.476704142379812,31
"Monardella odoratissima",23,0.0946502057613169,2.1703322245934,0.0508840097649305,0.206521739130435,0.986318963591691,0.909090909090909,0.395976915752944,2.1703322245934,1.09782608695652,0.0246388134277218,0.000396904147648343,0.0124166311905776,0.0129102049657312,5.68632155643312,2.20128423728541,9.03661120377961,0.208754122064457,0.444687038463321,0.2522566072576,39
"Oenothera elata",6,0.0246913580246914,0.070615940888316,-0.154897343185281,0.608695652173913,0.994834710743802,0.979338842975207,0.506160396620911,0.070615940888316,1.27173913043478,0.00924453966131462,0,0.0112813963388676,0.00188132342738957,7.86690702227445,1.58109375017182,4.86026882501538,0.112276729482283,0.198135417647613,0.296745571010148,16
"Orthocarpus luteus",1,0.00411522633744856,0.0147058823529412,-0.985294117647059,0.891304347826087,1,1,1,0.0147058823529412,1.83695652173913,0,0,0.00759188307081027,0.000681753217612028,0.5252543404995,0,1,0.0231009299124371,0.0192108484791412,0.393990468592565,1
"Oxalis alpina",1,0.00411522633744856,0.166666666666667,-0.833333333333333,0.989130434782609,1,1,1,0.166666666666667,1.95652173913043,0,0,0.00681140911025969,0.000234850977353293,134217776.500017,0,1,0.0231009299124371,0.000565024955268858,0.74531754631072,1
"Oxalis decaphylla",4,0.0164609053497942,0.00914308778294426,-0.247714228054264,0.739130434782609,0.987603305785124,0.987603305785124,0.496891161569896,0.00914308778294426,1.32608695652174,0.0033106588411859,0,0.0109266354477082,0.000895979384696357,2147483650,1.38629436111989,4,0.0924037196497486,0.31490724173651,0.048203674920236,10
"Oxypolis fendleri",6,0.0246913580246914,3.71023965141612,0.451706608569354,0.554347826086957,0.999380165289256,0.979338842975207,0.87177226203031,3.71023965141612,1.59782608695652,0,0,0.00915283099191145,0.0078047353643459,1.57896264282257,0.573350772149064,1.77420204928152,0.0409857171909547,0.0666347304735428,0.867680968653286,10.5
"Oxytropis lambertii",15,0.0617283950617284,1.89250992176379,0.0595006614509195,0.293478260869565,0.990176204584438,0.942148760330578,0.486204107018269,1.89250992176379,1.22826086956522,0.0170606666598096,0.00893034332208772,0.0115652050517951,0.0116449544482683,3.89754207855828,1.69614130537837,5.45286580023738,0.125966270673209,0.135468152636704,0.636580592174328,27.25
"Packera fendleri",4,0.0164609053497942,1.00374465300791,0.00093616325197729,0.717391304347826,0.993801652892562,0.987603305785124,0.526331448222914,1.00374465300791,1.39130434782609,0.00220664794836614,0,0.010500922378317,0.000681482722103216,9.28414131051468,1.33217904021012,3.789291416276,0.0875361554251915,0.261229870985969,0.394242621517463,8.5
"Pennellia longifolia",5,0.0205761316872428,0.229192322612927,-0.154161535477415,0.630434782608696,0.991735537190083,0.983471074380165,0.506160396620911,0.229192322612927,1.33695652173913,0.00234277752175689,0,0.0108556832694764,0.00169321108471016,4.63216578275261,1.46481638489081,4.32674871092222,0.0999519187197421,0.261889066767116,0.179355397933435,8
"Penstemon barbatus",6,0.0246913580246914,0.749375730473361,-0.0417707115877731,0.58695652173913,0.993112947658402,0.979338842975207,0.488933577685589,0.749375730473361,1.30434782608696,0.00898400766400017,0,0.011068539804172,0.00306313539363974,3.48686012236779,1.5808185358593,4.85893139352062,0.11224583357106,0.149919954798004,0.396111502038394,7
"Penstemon pinifolius",1,0.00411522633744856,0.00689655172413793,-0.993103448275862,1,1,1,1,0.00689655172413793,1.6195652173913,0,0,0.00901092663544771,0.000234282618684407,134217776.500017,0,1,0.0231009299124371,0.0136547697523307,0.292602169741021,1
"Penstemon pseudoparvus",19,0.0781893004115226,5.04609294639909,0.212952260336794,0.25,0.991460055096419,0.925619834710744,0.389861896006906,5.04609294639909,1.17391304347826,0.0153462082069537,0,0.0119199659429544,0.00845930053264531,7.26739610482208,2.34155659261444,10.3974085021895,0.240189805080058,0.335501991917686,0.289362240535841,25
"Penstemon strictus",22,0.0905349794238683,3.93925586275816,0.13360253921628,0.217391304347826,0.988326446280992,0.913223140495868,0.378660983253486,3.93925586275816,1.1195652173913,0.0186089294244167,0.00883111728517563,0.0122747268341138,0.0103382580477824,7.04384695385425,2.27721167087328,9.74945777724717,0.225221540796452,0.347711310408584,0.409500440788696,26.5714285714286
"Phacelia heterophylla",6,0.0246913580246914,0.162232719567192,-0.139627880072135,0.565217391304348,0.997370398196844,0.979338842975207,0.650280719208331,0.162232719567192,1.25,0.00860294458570738,0,0.0114233006953313,0.0071687079538342,1.72710466388038,1.17437467247576,3.23611867690864,0.0747573507435952,0.272675114138529,0.286489918482642,6.5
"Potentilla hippiana",96,0.395061728395062,23.6934673852041,0.236390285262542,0.0108695652173913,0.975185420639966,0.607438016528926,0.250941944420411,23.6934673852041,1,0.0653221375505742,0.551349474102004,0.0130552007946644,0.015873154080493,23.5410488023375,3.29372353684428,26.9430003633898,0.622408363025436,0.719540942731315,0.15260487321893,143.115384615385
"Prunella vulgaris",1,0.00411522633744856,0.0238095238095238,-0.976190476190476,0.902173913043478,1,1,1,0.0238095238095238,1.78260869565217,0,0,0.00794664396196963,0.00068274660597983,0.5252543404995,0,1,0.0231009299124371,0.011865524060646,0.463192492538137,1
"Psacalium decompositum",20,0.0823045267489712,6.5224621868919,0.276123109344595,0.239130434782609,0.99504132231405,0.921487603305785,0.48500608371056,6.5224621868919,1.32608695652174,0.00531161451883067,0,0.0109266354477082,0.00790817144904316,8.07721957005772,2.09112342213888,8.09400304079664,0.186978996956496,0.197728770899503,0.458213319698731,32.5
"Rudbeckia hirta",2,0.00823045267489712,0.00991670595630992,-0.495041647021845,0.869565217391304,0.995867768595041,0.995867768595041,0.705644304375456,0.00991670595630992,1.58695652173913,0.00089256604370126,0,0.00922378317014332,0.000460760231064559,268435505.000009,0.693147180559945,2,0.0462018598248743,0.0594217911291082,0.213654116496714,3
"Senecio eremophilus",5,0.0205761316872428,0.0697894289685553,-0.186042114206289,0.619565217391304,0.991735537190083,0.983471074380165,0.482075403038649,0.0697894289685553,1.34782608695652,0.00686664547734047,0,0.0107847310912445,0.00291191574157574,2.62630894296165,1.51240352375664,4.53762398509564,0.104823333648688,0.177794519257934,0.253073602298898,5
