,key,site,date,number,genID,genSp,sex,fieldPlantID,finalPlantID,samplingDay,sampingRound,collector,determiner.x,dateDetermined,notes,uniqueID,genus_species,genus,family,determiner.y
397,Speyeria_atlantis,PL,81312,230,speyeria,,,purple thistle,Cirsium arizonicum var. arizonicum,5,1,HLS,,,,EMEC_SI_PL_081312_230,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
398,Speyeria_atlantis,PL,80912,382,speyeria,,,wall flower,Erysimum capitatum,1,1,HLS,,,,EMEC_SI_PL_080912_382,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
399,Speyeria_atlantis,PL,80912,354,speyeria,,,thistle,Cirsium parryi,1,1,HLS,,,,EMEC_SI_PL_080912_354,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
400,Speyeria_atlantis,PL,81012,332,speyeria,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,,EMEC_SI_PL_081012_332,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
401,Speyeria_atlantis,PL,81012,319,speyeria,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,,EMEC_SI_PL_081012_319,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
402,Speyeria_atlantis,PL,80912,399,speyeria,,,thistle,Cirsium parryi,1,1,LCP,,,,EMEC_SI_PL_080912_399,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
403,Speyeria_atlantis,PL,80912,408,speyeria,,,purple flower,Glandularia bipinnatifida,1,1,LCP,,,,EMEC_SI_PL_080912_408,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
404,Speyeria_atlantis,PL,80912,349,speyeria,,,purple flower,Glandularia bipinnatifida,1,1,HLS,,,,EMEC_SI_PL_080912_349,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
405,Speyeria_atlantis,PL,81112,265,speyeria,,,thistle,Cirsium parryi,3,1,LCP,,,,EMEC_SI_PL_081112_265,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
406,Speyeria_atlantis,PL,81112,276,speyeria,,,thistle,Cirsium parryi,3,1,HLS,,,,EMEC_SI_PL_081112_276,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
407,Speyeria_atlantis,PL,81312,282,speyeria,,,purple thistle,Cirsium arizonicum var. arizonicum,5,1,LCP,,,Specimen destroyed,EMEC_SI_PL_081312_282,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
408,Speyeria_atlantis,PL,80912,407,speyeria,,,purple flower,Glandularia bipinnatifida,1,1,LCP,,,,EMEC_SI_PL_080912_407,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
409,Speyeria_atlantis,PL,81312,283,speyeria,,,wall flower,Erysimum capitatum,5,1,LCP,,,,EMEC_SI_PL_081312_283,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
410,Speyeria_atlantis,PL,81212,308,speyeria,,,thistle,Cirsium parryi,4,1,LCP,,,,EMEC_SI_PL_081212_308,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
411,Speyeria_atlantis,PL,81012,331,speyeria,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,,EMEC_SI_PL_081012_331,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
412,Speyeria_atlantis,PL,81012,316,speyeria,,,thistle,Cirsium parryi,2,1,LCP,,,,EMEC_SI_PL_081012_316,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
413,Speyeria_atlantis,PL,80912,409,speyeria,,,wall flower,Erysimum capitatum,1,1,LCP,,,,EMEC_SI_PL_080912_409,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
414,Speyeria_atlantis,PL,81012,317,speyeria,,,thistle,Cirsium parryi,2,1,LCP,,,,EMEC_SI_PL_081012_317,Speyeria atlantis,Speyeria,Nymphalidae,L.Ponisio
415,Speyeria_mormonia,JC,71712,2,speyeria,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,,EMEC_SI_JC_071712_2,Speyeria mormonia ,Speyeria,Nymphalidae,L.Ponisio
416,Strymon_melinus,JC,71712,186,Grey Hairstreak,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,LCP,,,,EMEC_SI_JC_071712_186,Strymon melinus, Strymon,Lycaenidae,L.Ponisio
417,Strymon_melinus,MM,73112,126,hairstreak,,,oregano,Monardella odoratissima,1,1,HLS,,,,EMEC_SI_MM_073112_126,Strymon melinus, Strymon,Lycaenidae,L.Ponisio
418,Strymon_melinus,JC,71712,7,blue,,,Senecio sp.,Senecio eremophilus,6,1,LCP,,,,EMEC_SI_JC_071712_7,Strymon melinus, Strymon,Lycaenidae,L.Ponisio
419,Strymon_melinus,PL,81212,302,hairstreak,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,,EMEC_SI_PL_081212_302,Strymon melinus, Strymon,Lycaenidae,L.Ponisio
420,Texola_elada,PL,81112,269,checkerspot,Texola elada,,purple flower,Glandularia bipinnatifida,3,1,HLS,LCP,12-Oct-12,,EMEC_SI_PL_081112_269,Texola elada,Texola,Nymphalidae,L.Ponisio
421,Thorybes_pylades,PL,81212,235,moth,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,,EMEC_SI_PL_081212_235,Thorybes pylades,Thorybes,Hesperiidae,L.Ponisio
422,Thorybes_pylades,PL,80912,355,skipper,,,big yellow aster,Hymenoxys hoopesii,1,1,HLS,,,,EMEC_SI_PL_080912_355,Thorybes pylades,Thorybes,Hesperiidae,L.Ponisio
423,Thorybes_pylades,PL,81112,104,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_PL_081112_104,Thorybes pylades,Thorybes,Hesperiidae,L.Ponisio
424,Thorybes_pylades,PL,81112,105,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_PL_081112_105,Thorybes pylades,Thorybes,Hesperiidae,L.Ponisio
425,Thorybes_pylades,PL,80912,392,skipper,,,purple flower,Glandularia bipinnatifida,1,1,HLS,,,,EMEC_SI_PL_080912_392,Thorybes pylades,Thorybes,Hesperiidae,L.Ponisio
426,Vanessa_atlanta,CH,82012,167,vanessa,,,giant white carrot 2,Psacalium decompositum,3,1,LCP,,,,EMEC_SI_CH_082012_167,Vanessa atlanta,Vanessa,Nymphalidae,L.Ponisio
427,Vanessa_cardui,PL,81012,318,vanessa,,,thistle,Cirsium parryi,2,1,LCP,,,,EMEC_SI_PL_081012_318,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
428,Vanessa_cardui,PL,81012,323,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,,EMEC_SI_PL_081012_323,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
429,Vanessa_cardui,CH,82012,184,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,LCP,,,,EMEC_SI_CH_082012_184,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
430,Vanessa_cardui,PL,81012,342,vanessa,,,thistle,Cirsium parryi,2,1,HLS,,,,EMEC_SI_PL_081012_342,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
431,Vanessa_cardui,MM,73112,130,vanessa,,,yellow brassica,Erysimum capitatum,1,1,LCP,,,,EMEC_SI_MM_073112_130,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
432,Vanessa_cardui,PL,81312,286,vanessa,vanessa cardui,,purple thistle,Cirsium arizonicum var. arizonicum,5,1,LCP,,,Specimen destroyed,EMEC_SI_PL_081312_286,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
433,Vanessa_cardui,CH,82012,194,vanessa,,,purple flower,Glandularia bipinnatifida,3,2,HLS,,,,EMEC_SI_CH_082012_194,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
434,Vanessa_cardui,PL,81012,330,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,,EMEC_SI_PL_081012_330,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
435,Vanessa_cardui,JC,71612,6,vanessa,vanessa cardui,f,white aster,Hymenopappus newberryi,5,1,HLS,,,,EMEC_SI_JC_071612_6,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
436,Vanessa_cardui,PL,81112,258,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,LCP,,,,EMEC_SI_PL_081112_258,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
437,Vanessa_cardui,PL,80912,395,vanessa,,,purple flower,Glandularia bipinnatifida,1,1,LCP,,,,EMEC_SI_PL_080912_395,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
438,Vanessa_cardui,MM,80212,325,vanessa,,,yellow brassica,Erysimum capitatum,3,2,LCP,,,,EMEC_SI_MM_080212_325,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
439,Vanessa_cardui,MM,80312,211,vanessa,,,oregano,Monardella odoratissima,4,1,HLS,,,,EMEC_SI_MM_080312_211,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
440,Vanessa_cardui,PL,81012,341,vanessa,,,thistle,Cirsium parryi,2,1,HLS,,,,EMEC_SI_PL_081012_341,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
441,Vanessa_cardui,MM,80412,250,vanessa,,,oregano,Monardella odoratissima,5,1,LCP,,,,EMEC_SI_MM_080412_250,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
442,Vanessa_cardui,PL,81112,282,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_PL_081112_282,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
443,Vanessa_cardui,PL,80912,351,vanessa,,,purple flower,Glandularia bipinnatifida,1,1,HLS,,,,EMEC_SI_PL_080912_351,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
444,Vanessa_cardui,MM,73112,125,vanessa,,,yellow brassica,Erysimum capitatum,1,1,HLS,,,,EMEC_SI_MM_073112_125,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
445,Vanessa_cardui,PL,81012,328,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,,EMEC_SI_PL_081012_328,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
446,Vanessa_cardui,PL,81312,280,vanessa,,,purple flower,Glandularia bipinnatifida,5,1,LCP,,,,EMEC_SI_PL_081312_280,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
447,Vanessa_cardui,PL,81112,287,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_PL_081112_287,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
448,Vanessa_cardui,PL,80912,396,vanessa,,,purple flower,Glandularia bipinnatifida,1,1,LCP,,,,EMEC_SI_PL_080912_396,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
449,Vanessa_cardui,MM,73112,124,vanessa,,,yellow brassica,Erysimum capitatum,1,1,HLS,,,,EMEC_SI_MM_073112_124,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
450,Vanessa_cardui,PL,81312,232,vanessa,,,purple flower,Glandularia bipinnatifida,5,1,HLS,,,,EMEC_SI_PL_081312_232,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
451,Vanessa_cardui,MM,80212,338,vanessa,,,yellow brassica,Erysimum capitatum,3,1,HLS,,,,EMEC_SI_MM_080212_338,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
452,Vanessa_cardui,CH,82112,198,vanessa,,,yellow aster,Heliomeris multiflora var. nevadensis,4,1,HLS,,,,EMEC_SI_CH_082112_198,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
453,Vanessa_cardui,PL,81012,327,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,,EMEC_SI_PL_081012_327,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
454,Vanessa_cardui,MM,73112,123,vanessa,,,yellow brassica,Erysimum capitatum,1,1,HLS,,,,EMEC_SI_MM_073112_123,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
455,Vanessa_cardui,MM,80112,126,syrphid,,,white pea,Vicia pulchella,2,1,LCP,,,,EMEC_SI_MM_080112_126,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
456,Vanessa_cardui,PL,81112,284,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_PL_081112_284,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
457,Vanessa_cardui,PL,81312,227,vanessa,,,thistle,Cirsium parryi,5,1,HLS,,,,EMEC_SI_PL_081312_227,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
458,Vanessa_cardui,MM,80212,324,vanessa,,,yellow brassica,Erysimum capitatum,3,2,LCP,,,,EMEC_SI_MM_080212_324,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
459,Vanessa_cardui,PL,81212,303B,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,,EMEC_SI_PL_081212_303B,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
460,Vanessa_cardui,CH,82012,183,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,LCP,,,,EMEC_SI_CH_082012_183,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
461,Vanessa_cardui,PL,81312,233,vanessa,,,purple flower,Glandularia bipinnatifida,5,1,HLS,,,,EMEC_SI_PL_081312_233,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
462,Vanessa_cardui,PL,80912,427,vanessa,,,purple flower,Glandularia bipinnatifida,1,1,HLS,,,,EMEC_SI_PL_080912_427,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
463,Vanessa_cardui,PL,81312,284,vanessa,,,purple thistle,Cirsium arizonicum var. arizonicum,5,1,LCP,,,,EMEC_SI_PL_081312_284,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
464,Vanessa_cardui,PL,81212,300,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,,EMEC_SI_PL_081212_300,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
465,Vanessa_cardui,PL,81312,235,vanessa,,,purple flower,Glandularia bipinnatifida,5,1,HLS,,,,EMEC_SI_PL_081312_235,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
466,Vanessa_cardui,PL,81112,283,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_PL_081112_283,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
467,Vanessa_cardui,CH,82112,188,vanessa,,,yellow aster,Heliomeris multiflora var. nevadensis,4,1,HLS,,,,EMEC_SI_CH_082112_188,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
468,Vanessa_cardui,PL,81312,239,speyeria,,,big yellow aster,Hymenoxys hoopesii,5,1,HLS,,,,EMEC_SI_PL_081312_239,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
469,Vanessa_cardui,PL,81112,283B,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_PL_081112_283B,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
470,Vanessa_cardui,PL,80912,353,vanessa,,,purple flower,Glandularia bipinnatifida,1,1,HLS,,,,EMEC_SI_PL_080912_353,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
471,Vanessa_cardui,MM,80412,246,vanessa,,,yellow brassica,Erysimum capitatum,5,1,HLS,,,,EMEC_SI_MM_080412_246,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
472,Vanessa_cardui,PL,81112,261,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,LCP,,,,EMEC_SI_PL_081112_261,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
473,Vanessa_cardui,PL,81112,257B,skipper,,,purple flower,Glandularia bipinnatifida,3,1,LCP,,,,EMEC_SI_PL_081112_257B,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
474,Vanessa_cardui,JC,71612,2,vanessa,vanessa cardui,m,white aster,Hymenopappus newberryi,5,1,HLS,,,,EMEC_SI_JC_071612_2,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
475,Vanessa_cardui,CH,82012,193,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_CH_082012_193,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
476,Vanessa_cardui,PL,81112,266,vanessa,,,thistle,Cirsium parryi,3,1,LCP,,,,EMEC_SI_PL_081112_266,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
477,Vanessa_cardui,CH,82012,188,vanessa,,,purple flower,Glandularia bipinnatifida,3,2,LCP,,,,EMEC_SI_CH_082012_188,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
478,Vanessa_cardui,MM,80212,333,vanessa,,,yellow brassica,Erysimum capitatum,3,1,HLS,,,,EMEC_SI_MM_080212_333,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
479,Vanessa_cardui,PL,80912,410,vanessa,,,purple flower,Glandularia bipinnatifida,1,1,LCP,,,,EMEC_SI_PL_080912_410,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
480,Vanessa_cardui,PL,81212,305,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,,EMEC_SI_PL_081212_305,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
481,Vanessa_cardui,PL,81012,3,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,,EMEC_SI_PL_081012_3,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
482,Vanessa_cardui,PL,81312,290,vanessa,,,purple flower,Glandularia bipinnatifida,5,1,LCP,,,,EMEC_SI_PL_081312_290,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
483,Vanessa_cardui,PL,81112,284B,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_PL_081112_284B,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
484,Vanessa_cardui,MM,80212,224,syrphid,,,yellow daisy,Heterothece pumila,3,1,HLS,,,,EMEC_SI_MM_080212_224,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
485,Vanessa_cardui,PL,81312,228,vanessa,,,thistle,Cirsium parryi,5,1,HLS,,,,EMEC_SI_PL_081312_228,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
486,Vanessa_cardui,MM,80212,332,vanessa,,,yellow brassica,Erysimum capitatum,3,1,HLS,,,,EMEC_SI_MM_080212_332,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
487,Vanessa_cardui,PL,80912,371,vanessa,,,purple flower,Glandularia bipinnatifida,1,1,LCP,,,,EMEC_SI_PL_080912_371,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
488,Vanessa_cardui,PL,81212,303C,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,,EMEC_SI_PL_081212_303C,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
489,Vanessa_cardui,PL,81312,234,vanessa,,,purple flower,Glandularia bipinnatifida,5,1,HLS,,,,EMEC_SI_PL_081312_234,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
490,Vanessa_cardui,PL,81212,283,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,,EMEC_SI_PL_081212_283,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
491,Vanessa_cardui,PL,81212,282,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,,EMEC_SI_PL_081212_282,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
492,Vanessa_cardui,PL,81312,291,vanessa,,,purple flower,Glandularia bipinnatifida,5,1,LCP,,,,EMEC_SI_PL_081312_291,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
493,Vanessa_cardui,PL,81012,329,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,,EMEC_SI_PL_081012_329,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
494,Vanessa_cardui,PL,80912,378,vanessa,,,purple flower,Glandularia bipinnatifida,1,1,HLS,,,,EMEC_SI_PL_080912_378,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
495,Vanessa_cardui,PL,80912,397,vanessa,,,purple flower,Glandularia bipinnatifida,1,1,LCP,,,,EMEC_SI_PL_080912_397,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
496,Vanessa_cardui,PL,81012,326,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,,EMEC_SI_PL_081012_326,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
497,Vanessa_cardui,MM,80112,240,vanessa,,,yellow brassica,Erysimum capitatum,2,1,HLS,,,,EMEC_SI_MM_080112_240,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
498,Vanessa_cardui,PL,81012,321,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,,EMEC_SI_PL_081012_321,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
499,Vanessa_cardui,PL,81312,294,vanessa,,,purple flower,Glandularia bipinnatifida,5,1,LCP,,,,EMEC_SI_PL_081312_294,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
500,Vanessa_cardui,PL,81312,292,vanessa,,,purple flower,Glandularia bipinnatifida,5,1,LCP,,,,EMEC_SI_PL_081312_292,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
501,Vanessa_cardui,PL,81012,4,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,,EMEC_SI_PL_081012_4,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
502,Vanessa_cardui,PL,81012,338,vanessa,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,,EMEC_SI_PL_081012_338,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
503,Vanessa_cardui,JC,71412,23,nymphalid,vanessa cardui,f,Hymenopappus newberryi,Hymenopappus newberryi,3,1,LCP,,,,EMEC_SI_JC_071412_23,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
504,Vanessa_cardui,PL,81012,5,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,,EMEC_SI_PL_081012_5,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
505,Vanessa_cardui,PL,81212,284,vanessa,,,thistle,Cirsium parryi,4,1,HLS,,,,EMEC_SI_PL_081212_284,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
506,Vanessa_cardui,PL,80912,398,vanessa,,,purple flower,Glandularia bipinnatifida,1,1,LCP,,,,EMEC_SI_PL_080912_398,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
507,Vanessa_cardui,PL,81112,259,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,LCP,,,,EMEC_SI_PL_081112_259,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
508,Vanessa_cardui,PL,81012,322,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,,EMEC_SI_PL_081012_322,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
509,Vanessa_cardui,PL,81212,310,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,,EMEC_SI_PL_081212_310,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
510,Vanessa_cardui,MM,80112,249,vanessa,,,yellow brassica,Erysimum capitatum,2,1,LCP,,,,EMEC_SI_MM_080112_249,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
511,Vanessa_cardui,PL,81212,299,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,,EMEC_SI_PL_081212_299,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
512,Vanessa_cardui,CH,82112,203,vanessa,,,beebalm,Monarda citriodora spp. austromontana,4,2,LCP,,,,EMEC_SI_CH_082112_203,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
513,Vanessa_cardui,CH,81812,21,vanessa,,,purple flower,Glandularia bipinnatifida,1,1,HLS,,,,EMEC_SI_CH_081812_21,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
514,Vanessa_cardui,PL,81212,281,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,HLS,,,,EMEC_SI_PL_081212_281,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
515,Vanessa_cardui,CH,81912,18,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,,EMEC_SI_CH_081912_18,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
516,Vanessa_cardui,CH,82012,187,vanessa,,,yellow aster,Heliomeris multiflora var. nevadensis,3,1,LCP,,,,EMEC_SI_CH_082012_187,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
517,Vanessa_cardui,PL,81112,262,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,LCP,,,,EMEC_SI_PL_081112_262,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
518,Vanessa_cardui,PL,81112,260,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,LCP,,,,EMEC_SI_PL_081112_260,Vanessa cardui,Vanessa,Nymphalidae,L.Ponisio
519,Vanessa_carye_sp_annabella,PL,81212,309,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,,EMEC_SI_PL_081212_309,Vanessa carye sp. annabella,Vanessa,Nymphalidae,L.Ponisio
520,Vanessa_carye_sp_annabella,CH,82012,197,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_CH_082012_197,Vanessa carye sp. annabella,Vanessa,Nymphalidae,L.Ponisio
521,Vanessa_carye_sp_annabella,MM,73112,128,vanessa,,,yellow brassica,Erysimum capitatum,1,1,LCP,,,,EMEC_SI_MM_073112_128,Vanessa carye sp. annabella,Vanessa,Nymphalidae,L.Ponisio
522,Vanessa_carye_sp_annabella,PL,81112,289,vanessa,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,,EMEC_SI_PL_081112_289,Vanessa carye sp. annabella,Vanessa,Nymphalidae,L.Ponisio
523,Vanessa_carye_sp_annabella,JC,71512,15,nymphalid,vanessa carye annabella,f,Erigeron subtrinervis,Erigeron subtrinervis,4,1,LCP,,,,EMEC_SI_JC_071512_15,Vanessa carye sp. annabella,Vanessa,Nymphalidae,L.Ponisio
524,Vanessa_virginiensis,JC,71412,24,nymphalid,vanessa virginiensis,f,Hymenopappus newberryi,Hymenopappus newberryi,3,1,LCP,,,,EMEC_SI_JC_071412_24,Vanessa virginiensis,Vanessa,Nymphalidae,L.Ponisio
525,Vanessa_virginiensis,CH,82012,198,california sisters,,,giant white carrot 2,Psacalium decompositum,3,2,HLS,,,,EMEC_SI_CH_082012_198,Vanessa virginiensis,Vanessa,Nymphalidae,L.Ponisio
526,Vanessa_virginiensis,CH,82112,201,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,,,,EMEC_SI_CH_082112_201,Vanessa virginiensis,Vanessa,Nymphalidae,L.Ponisio
